CVE-2011-2058,7.5
CVE-2011-2177,8.8
CVE-2011-2187,7.8
CVE-2011-2189,7.5
CVE-2011-2195,9.8
CVE-2011-2207,5.3
CVE-2011-2334,6.5
CVE-2011-2335,7.5
CVE-2011-2336,6.5
CVE-2011-2337,9.8
CVE-2011-2343,2.4
CVE-2011-2353,6.5
CVE-2011-2479,5.5
CVE-2011-2480,7.5
CVE-2011-2482,7.5
CVE-2011-2487,5.9
CVE-2011-2498,5.5
CVE-2011-2499,6.1
CVE-2011-2501,6.5
CVE-2011-2515,5.3
CVE-2011-2523,9.8
CVE-2011-2525,7.8
CVE-2011-2534,7.8
CVE-2011-2538,7.2
CVE-2011-2668,8.8
CVE-2011-2669,6.5
CVE-2011-2670,6.1
CVE-2011-2683,5.9
CVE-2011-2684,5.5
CVE-2011-2690,8.8
CVE-2011-2691,6.5
CVE-2011-2692,8.8
CVE-2011-2699,7.5
CVE-2011-2706,6.1
CVE-2011-2707,6.0
CVE-2011-2714,6.1
CVE-2011-2715,9.8
CVE-2011-2717,9.8
CVE-2011-2726,7.5
CVE-2011-2765,7.5
CVE-2011-2767,9.8
CVE-2011-2807,6.5
CVE-2011-2808,6.5
CVE-2011-2863,6.5
CVE-2011-2897,9.8
CVE-2011-2898,5.5
CVE-2011-2902,5.3
CVE-2011-2906,5.5
CVE-2011-2910,6.7
CVE-2011-2916,5.5
CVE-2011-2918,5.5
CVE-2011-2921,9.8
CVE-2011-2922,7.8
CVE-2011-2923,5.5
CVE-2011-2924,5.5
CVE-2011-2933,7.2
CVE-2011-2934,8.8
CVE-2011-2935,6.1
CVE-2011-2936,9.8
CVE-2011-3145,9.8
CVE-2011-3147,8.6
CVE-2011-3151,5.9
CVE-2011-3172,9.8
CVE-2011-3177,7.8
CVE-2011-3178,8.8
CVE-2011-3183,6.1
CVE-2011-3188,9.1
CVE-2011-3191,8.8
CVE-2011-3202,6.1
CVE-2011-3203,9.8
CVE-2011-3269,7.5
CVE-2011-3280,7.5
CVE-2011-3336,7.5
CVE-2011-3349,7.8
CVE-2011-3350,9.8
CVE-2011-3351,7.1
CVE-2011-3352,4.8
CVE-2011-3353,5.5
CVE-2011-3355,7.3
CVE-2011-3359,7.5
CVE-2011-3363,6.5
CVE-2011-3370,6.1
CVE-2011-3373,6.1
CVE-2011-3374,3.7
CVE-2011-3428,9.8
CVE-2011-3438,8.8
CVE-2011-3477,5.5
CVE-2011-3582,8.8
CVE-2011-3583,9.8
CVE-2011-3584,9.8
CVE-2011-3585,4.7
CVE-2011-3595,5.4
CVE-2011-3596,7.5
CVE-2011-3600,7.5
CVE-2011-3606,5.4
CVE-2011-3609,6.5
CVE-2011-3610,6.1
CVE-2011-3611,7.2
CVE-2011-3612,8.8
CVE-2011-3613,7.5
CVE-2011-3614,9.8
CVE-2011-3617,6.5
CVE-2011-3618,7.8
CVE-2011-3621,9.8
CVE-2011-3622,6.1
CVE-2011-3624,5.3
CVE-2011-3629,7.5
CVE-2011-3630,8.8
CVE-2011-3631,8.8
CVE-2011-3632,7.1
CVE-2011-3637,5.5
CVE-2011-3642,9.6
CVE-2011-3656,6.1
CVE-2011-3901,7.5
CVE-2011-3923,9.8
CVE-2011-4068,9.8
CVE-2011-4069,9.8
CVE-2011-4076,5.9
CVE-2011-4081,5.5
CVE-2011-4082,7.5
CVE-2011-4087,7.5
CVE-2011-4088,7.5
CVE-2011-4090,6.1
CVE-2011-4094,9.8
CVE-2011-4095,6.1
CVE-2011-4097,5.5
CVE-2011-4112,5.5
CVE-2011-4115,7.5
CVE-2011-4116,7.5
CVE-2011-4117,7.5
CVE-2011-4119,9.8
CVE-2011-4120,9.8
CVE-2011-4121,9.8
CVE-2011-4124,9.8
CVE-2011-4125,9.8
CVE-2011-4126,8.1
CVE-2011-4181,7.5
CVE-2011-4182,8.1
CVE-2011-4183,9.8
CVE-2011-4190,5.3
CVE-2011-4310,7.5
CVE-2011-4322,7.5
CVE-2011-4333,6.1
CVE-2011-4334,8.8
CVE-2011-4336,6.1
CVE-2011-4338,7.8
CVE-2011-4343,7.5
CVE-2011-4350,6.5
CVE-2011-4454,6.1
CVE-2011-4455,6.1
CVE-2011-4461,5.3
CVE-2011-4538,5.3
CVE-2011-4558,7.2
CVE-2011-4574,9.8
CVE-2011-4594,5.5
CVE-2011-4595,6.1
CVE-2011-4600,5.9
CVE-2011-4621,5.5
CVE-2011-4625,7.5
CVE-2011-4626,6.1
CVE-2011-4627,6.5
CVE-2011-4628,9.8
CVE-2011-4629,5.4
CVE-2011-4630,5.4
CVE-2011-4631,5.4
CVE-2011-4632,5.4
CVE-2011-4650,7.5
CVE-2011-4661,7.5
CVE-2011-4667,5.9
CVE-2011-4889,9.8
CVE-2011-4900,6.5
CVE-2011-4901,6.5
CVE-2011-4902,6.5
CVE-2011-4903,6.1
CVE-2011-4904,6.5
CVE-2011-4906,9.8
CVE-2011-4907,5.3
CVE-2011-4908,9.8
CVE-2011-4912,5.3
CVE-2011-4915,5.5
CVE-2011-4919,7.5
CVE-2011-4924,6.1
CVE-2011-4931,7.5
CVE-2011-4937,7.5
CVE-2011-4938,6.1
CVE-2011-4943,9.8
CVE-2011-4952,8.8
CVE-2011-4954,7.8
CVE-2011-4955,6.1
CVE-2011-4967,7.5
CVE-2011-4968,4.8
CVE-2011-4972,7.5
CVE-2011-4973,9.8
CVE-2011-5018,6.1
CVE-2011-5020,9.8
CVE-2011-5247,7.5
CVE-2011-5250,6.5
CVE-2011-5266,9.8
CVE-2011-5271,5.5
CVE-2011-5282,5.3
CVE-2011-5320,6.2
CVE-2011-5321,5.5
CVE-2011-5325,7.5
CVE-2011-5326,7.5
CVE-2011-5327,9.8
CVE-2011-5328,8.8
CVE-2011-5329,6.1
CVE-2011-5330,9.8
CVE-2011-5331,9.8
CVE-2012-0038,5.5
CVE-2012-0044,7.8
CVE-2012-0046,7.5
CVE-2012-0049,4.3
CVE-2012-0051,7.4
CVE-2012-0055,7.8
CVE-2012-0058,5.5
CVE-2012-0063,8.1
CVE-2012-0070,7.5
CVE-2012-0207,7.5
CVE-2012-0247,8.8
CVE-2012-0248,5.5
CVE-2012-0259,6.5
CVE-2012-0260,6.5
CVE-2012-0334,6.4
CVE-2012-0381,7.5
CVE-2012-0382,7.5
CVE-2012-0384,7.2
CVE-2012-0433,5.5
CVE-2012-0694,9.8
CVE-2012-0699,8.8
CVE-2012-0718,5.4
CVE-2012-0771,8.8
CVE-2012-0785,7.5
CVE-2012-0803,9.8
CVE-2012-0810,5.5
CVE-2012-0812,6.1
CVE-2012-0824,9.8
CVE-2012-0828,9.8
CVE-2012-0842,5.5
CVE-2012-0843,5.5
CVE-2012-0844,5.5
CVE-2012-0877,7.5
CVE-2012-0879,5.5
CVE-2012-0880,7.5
CVE-2012-0881,7.5
CVE-2012-0929,7.5
CVE-2012-0930,6.1
CVE-2012-0931,9.8
CVE-2012-0941,6.1
CVE-2012-0945,4.9
CVE-2012-0951,7.8
CVE-2012-0952,5.0
CVE-2012-0953,5.0
CVE-2012-0955,7.4
CVE-2012-10001,9.8
CVE-2012-1001,6.1
CVE-2012-1090,5.5
CVE-2012-1093,7.8
CVE-2012-1094,7.5
CVE-2012-1096,5.5
CVE-2012-1097,7.8
CVE-2012-1101,5.5
CVE-2012-1102,7.5
CVE-2012-1104,5.3
CVE-2012-1105,5.5
CVE-2012-1109,7.5
CVE-2012-1114,6.1
CVE-2012-1115,6.1
CVE-2012-1124,9.8
CVE-2012-1146,5.5
CVE-2012-1155,7.5
CVE-2012-1156,7.5
CVE-2012-1157,4.3
CVE-2012-1158,4.3
CVE-2012-1159,4.3
CVE-2012-1160,2.7
CVE-2012-1161,4.3
CVE-2012-1168,8.2
CVE-2012-1169,5.3
CVE-2012-1170,7.5
CVE-2012-1185,7.8
CVE-2012-1186,5.5
CVE-2012-1187,9.8
CVE-2012-1257,5.5
CVE-2012-1258,6.5
CVE-2012-1259,9.8
CVE-2012-1260,6.1
CVE-2012-1261,6.1
CVE-2012-1301,9.8
CVE-2012-1316,5.9
CVE-2012-1326,7.4
CVE-2012-1342,5.8
CVE-2012-1495,9.8
CVE-2012-1496,8.8
CVE-2012-1500,5.4
CVE-2012-1516,9.9
CVE-2012-1562,7.5
CVE-2012-1563,7.5
CVE-2012-1566,7.5
CVE-2012-1567,7.5
CVE-2012-1572,7.5
CVE-2012-1577,9.8
CVE-2012-1592,8.8
CVE-2012-1610,7.5
CVE-2012-1615,7.8
CVE-2012-1622,9.8
CVE-2012-1637,4.8
CVE-2012-1798,6.5
CVE-2012-1903,5.4
CVE-2012-1915,6.1
CVE-2012-1932,4.8
CVE-2012-1994,5.7
CVE-2012-2078,4.8
CVE-2012-2079,8.8
CVE-2012-2087,9.8
CVE-2012-2092,5.9
CVE-2012-2130,7.4
CVE-2012-2142,7.8
CVE-2012-2148,3.3
CVE-2012-2166,9.8
CVE-2012-2204,5.5
CVE-2012-2226,9.8
CVE-2012-2237,6.1
CVE-2012-2238,7.5
CVE-2012-2248,8.1
CVE-2012-2312,7.8
CVE-2012-2350,7.5
CVE-2012-2452,6.1
CVE-2012-2517,6.1
CVE-2012-2576,9.8
CVE-2012-2593,6.1
CVE-2012-2629,8.8
CVE-2012-2656,7.5
CVE-2012-2666,9.8
CVE-2012-2714,9.8
CVE-2012-2724,5.3
CVE-2012-2736,4.4
CVE-2012-2771,9.8
CVE-2012-2773,9.8
CVE-2012-2778,9.8
CVE-2012-2780,9.8
CVE-2012-2781,9.8
CVE-2012-2805,7.5
CVE-2012-2926,9.1
CVE-2012-2931,7.2
CVE-2012-2945,7.5
CVE-2012-2950,8.1
CVE-2012-2979,7.5
CVE-2012-3331,5.3
CVE-2012-3336,8.8
CVE-2012-3337,5.3
CVE-2012-3338,5.3
CVE-2012-3340,4.3
CVE-2012-3341,5.4
CVE-2012-3351,6.1
CVE-2012-3353,7.5
CVE-2012-3407,7.8
CVE-2012-3409,7.8
CVE-2012-3460,9.8
CVE-2012-3462,8.8
CVE-2012-3490,8.8
CVE-2012-3536,6.1
CVE-2012-3543,7.5
CVE-2012-3552,5.9
CVE-2012-3806,7.5
CVE-2012-3807,9.8
CVE-2012-3808,7.5
CVE-2012-3809,7.5
CVE-2012-3810,7.5
CVE-2012-3821,4.3
CVE-2012-3822,7.5
CVE-2012-3823,7.5
CVE-2012-3824,7.5
CVE-2012-4029,6.1
CVE-2012-4030,7.5
CVE-2012-4284,9.8
CVE-2012-4377,6.1
CVE-2012-4378,6.1
CVE-2012-4379,6.5
CVE-2012-4380,7.5
CVE-2012-4381,8.1
CVE-2012-4382,4.9
CVE-2012-4383,8.8
CVE-2012-4384,6.1
CVE-2012-4385,6.5
CVE-2012-4420,7.5
CVE-2012-4428,7.5
CVE-2012-4434,8.8
CVE-2012-4438,8.8
CVE-2012-4439,6.1
CVE-2012-4440,6.1
CVE-2012-4441,6.1
CVE-2012-4449,9.8
CVE-2012-4451,6.1
CVE-2012-4480,7.8
CVE-2012-4512,8.8
CVE-2012-4519,6.1
CVE-2012-4524,7.5
CVE-2012-4525,6.1
CVE-2012-4526,6.1
CVE-2012-4567,6.1
CVE-2012-4568,8.8
CVE-2012-4569,6.1
CVE-2012-4570,9.8
CVE-2012-4576,7.8
CVE-2012-4603,7.8
CVE-2012-4606,7.8
CVE-2012-4750,9.8
CVE-2012-4760,7.8
CVE-2012-4761,7.8
CVE-2012-4767,6.1
